runid,model_name,seed,epochs,batch_size,learning_rate,dropout,l2_regularization,loss,precision,recall,f1_score,val_loss,val_precision,val_recall,val_f1_score,test_loss,test_precision,test_recall,test_f1_score
1705569373,vggish,42,69,64,0.0001,0.5,0.01,"[11.694953918457031, 8.24772834777832, 6.179962635040283, 4.8430304527282715, 3.94568133354187, 3.3208792209625244, 2.8822383880615234, 2.5563056468963623, 2.32142972946167, 2.150118827819824, 2.015744924545288, 1.9228315353393555, 1.847020149230957, 1.7823301553726196, 1.7335209846496582, 1.6987553834915161, 1.6649558544158936, 1.6353139877319336, 1.6193283796310425, 1.6067084074020386, 1.5861657857894897, 1.5695202350616455, 1.560939908027649, 1.5527253150939941, 1.5399575233459473, 1.5307025909423828, 1.520256757736206, 1.5092087984085083, 1.50470769405365, 1.4990243911743164, 1.500596523284912, 1.487769365310669, 1.4827457666397095, 1.4765952825546265, 1.4768054485321045, 1.472143530845642, 1.4577406644821167, 1.4666441679000854, 1.455040693283081, 1.4473448991775513, 1.4450018405914307, 1.441123127937317, 1.444018006324768, 1.437420129776001, 1.4336278438568115, 1.4219924211502075, 1.4247366189956665, 1.422568917274475, 1.4109270572662354, 1.4167429208755493, 1.4103046655654907, 1.408017635345459, 1.4013255834579468, 1.3913511037826538, 1.4011962413787842, 1.390864610671997, 1.3913583755493164, 1.385925531387329, 1.3862417936325073, 1.3794119358062744, 1.3809860944747925, 1.3744622468948364, 1.3784279823303223, 1.3708703517913818, 1.364784598350525, 1.3633403778076172, 1.3613765239715576, 1.3584098815917969, 1.3572633266448975]","[0.7692307829856873, 0.7854984998703003, 0.7901886701583862, 0.8007388710975647, 0.8033068776130676, 0.8106969594955444, 0.8064913749694824, 0.8106815218925476, 0.8159019947052002, 0.8119345307350159, 0.8153349757194519, 0.8096750378608704, 0.8188990950584412, 0.8190388083457947, 0.8166362047195435, 0.8198949098587036, 0.8194171190261841, 0.8196721076965332, 0.817540168762207, 0.8198214173316956, 0.8181037306785583, 0.8209908604621887, 0.8164448738098145, 0.8184152245521545, 0.8199389576911926, 0.8208879828453064, 0.8190701007843018, 0.8251001238822937, 0.8255022168159485, 0.8281974792480469, 0.8233650922775269, 0.8161311149597168, 0.8211631774902344, 0.8245442509651184, 0.8250325322151184, 0.8228882551193237, 0.828667402267456, 0.818458080291748, 0.8234919905662537, 0.8222152590751648, 0.8275590538978577, 0.8262566328048706, 0.8228128552436829, 0.8278713822364807, 0.8244107961654663, 0.8289638161659241, 0.8218691945075989, 0.8232222199440002, 0.8318146467208862, 0.8238601684570312, 0.8307598233222961, 0.8287943601608276, 0.8273001313209534, 0.8260869383811951, 0.8259103298187256, 0.8343824744224548, 0.830005943775177, 0.8294469118118286, 0.8356391191482544, 0.8294492959976196, 0.8349239230155945, 0.836895227432251, 0.8307897448539734, 0.8349015116691589, 0.8351648449897766, 0.834132194519043, 0.8250072598457336, 0.8339611887931824, 0.8389942646026611]","[0.09889373183250427, 0.21790143847465515, 0.263241708278656, 0.2906470000743866, 0.3135266602039337, 0.32266175746917725, 0.32903116941452026, 0.3409319519996643, 0.351743221282959, 0.35350319743156433, 0.36004021763801575, 0.36330875754356384, 0.3653201460838318, 0.371354341506958, 0.3743714392185211, 0.3792323172092438, 0.38409319519996643, 0.38970834016799927, 0.3882836103439331, 0.3923902213573456, 0.399178683757782, 0.3985920250415802, 0.4011062681674957, 0.40077102184295654, 0.4052966833114624, 0.4090680480003357, 0.40747570991516113, 0.41434797644615173, 0.41669461131095886, 0.4189574122428894, 0.41996312141418457, 0.4214716851711273, 0.4259973168373108, 0.42457258701324463, 0.4248239994049072, 0.43027153611183167, 0.43412670493125916, 0.4288468062877655, 0.43362388014793396, 0.43798190355300903, 0.44041234254837036, 0.44359704852104187, 0.4358866810798645, 0.44460275769233704, 0.4426751732826233, 0.4451894164085388, 0.446614146232605, 0.4492121934890747, 0.45139122009277344, 0.45432451367378235, 0.4554140269756317, 0.45398926734924316, 0.4596882462501526, 0.46178343892097473, 0.4600234627723694, 0.4665605127811432, 0.46689572930336, 0.46505194902420044, 0.4657224416732788, 0.46832048892974854, 0.4692423641681671, 0.4725947082042694, 0.4699128270149231, 0.4759470224380493, 0.47770699858665466, 0.48131075501441956, 0.4761146605014801, 0.4824002683162689, 0.47820985317230225]","[0.37303051352500916, 0.5044418573379517, 0.5394737124443054, 0.5634428262710571, 0.5791149735450745, 0.5841434597969055, 0.5913509726524353, 0.5998156070709229, 0.6053469777107239, 0.6066879034042358, 0.6133925318717957, 0.6133925318717957, 0.6165772676467896, 0.6195105314254761, 0.6208515167236328, 0.6230304837226868, 0.6251257061958313, 0.628226637840271, 0.6296513676643372, 0.6309084892272949, 0.6283104419708252, 0.6330875158309937, 0.6334227323532104, 0.6357693672180176, 0.6380321979522705, 0.6385350227355957, 0.6383674144744873, 0.641468346118927, 0.6395407319068909, 0.642306387424469, 0.6433120965957642, 0.6470834612846375, 0.6464968323707581, 0.646915853023529, 0.6465806365013123, 0.6465806365013123, 0.6512739062309265, 0.6484243869781494, 0.6518605351448059, 0.6531176567077637, 0.6516929268836975, 0.6565538048744202, 0.6532852649688721, 0.6527824401855469, 0.6539557576179504, 0.6599061489105225, 0.6578947305679321, 0.6578947305679321, 0.6650184392929077, 0.6575595140457153, 0.6567214131355286, 0.6606603860855103, 0.6629232168197632, 0.6680355072021484, 0.6604089736938477, 0.6666945815086365, 0.6698793172836304, 0.6686221957206726, 0.6702145338058472, 0.6713878512382507, 0.6700469255447388, 0.6694602966308594, 0.6681193709373474, 0.6724773645401001, 0.6702983379364014, 0.6726449728012085, 0.674321174621582, 0.6758297085762024, 0.6770868301391602]","[9.58642292022705, 7.035562992095947, 5.428738594055176, 4.372494697570801, 3.647552013397217, 3.141007423400879, 2.793426513671875, 2.5171124935150146, 2.326819896697998, 2.183584451675415, 2.0715956687927246, 2.0027964115142822, 1.9353054761886597, 1.889304518699646, 1.8600289821624756, 1.817365288734436, 1.8038134574890137, 1.781919002532959, 1.7682117223739624, 1.7458776235580444, 1.7343841791152954, 1.723293662071228, 1.7186893224716187, 1.7006975412368774, 1.7032628059387207, 1.714259386062622, 1.6981205940246582, 1.6942139863967896, 1.6882374286651611, 1.6902143955230713, 1.704271674156189, 1.6816028356552124, 1.671204686164856, 1.6864796876907349, 1.6808701753616333, 1.674018144607544, 1.6726585626602173, 1.6682208776474, 1.664466142654419, 1.663429856300354, 1.6698024272918701, 1.6735929250717163, 1.6646043062210083, 1.6593430042266846, 1.6663622856140137, 1.686156153678894, 1.6886622905731201, 1.6763672828674316, 1.6593276262283325, 1.652944803237915, 1.6504976749420166, 1.6561588048934937, 1.6567484140396118, 1.6616864204406738, 1.6503220796585083, 1.6491165161132812, 1.655629277229309, 1.668745756149292, 1.6489871740341187, 1.6614198684692383, 1.65349543094635, 1.656760573387146, 1.6626161336898804, 1.6659797430038452, 1.6538666486740112, 1.6588913202285767, 1.6539530754089355, 1.651427149772644, 1.6614549160003662]","[0.8032786846160889, 0.799323558807373, 0.7925636172294617, 0.7825295925140381, 0.8039568066596985, 0.7940934896469116, 0.7877838611602783, 0.7923588156700134, 0.7904382348060608, 0.7872174382209778, 0.7874509692192078, 0.7944663763046265, 0.7941176295280457, 0.789353609085083, 0.7837837934494019, 0.791698694229126, 0.7780187726020813, 0.77098149061203, 0.7927581071853638, 0.7718169093132019, 0.7793357968330383, 0.7863935828208923, 0.768428385257721, 0.7835497856140137, 0.7749128937721252, 0.7726947665214539, 0.7850877046585083, 0.7773826718330383, 0.7663740515708923, 0.7692832946777344, 0.766643762588501, 0.7773019075393677, 0.7879884243011475, 0.7695418000221252, 0.7630208134651184, 0.7645519971847534, 0.7769440412521362, 0.7695364356040955, 0.7576514482498169, 0.7705345749855042, 0.7590282559394836, 0.7586885094642639, 0.7740189433097839, 0.7618749737739563, 0.7621832489967346, 0.7504521012306213, 0.7570444345474243, 0.7563188672065735, 0.7535428404808044, 0.7709019184112549, 0.7645962834358215, 0.7533742189407349, 0.7650485634803772, 0.7605544924736023, 0.7701076865196228, 0.7797271013259888, 0.7562767863273621, 0.75208580493927, 0.7610729932785034, 0.7653452754020691, 0.7739018201828003, 0.7543859481811523, 0.7576126456260681, 0.7448559403419495, 0.755919873714447, 0.7536674737930298, 0.762492299079895, 0.7488151788711548, 0.750595211982727]","[0.18069058656692505, 0.23768018186092377, 0.27153870463371277, 0.28830036520957947, 0.2996982932090759, 0.3245055377483368, 0.3372443914413452, 0.31981226801872253, 0.33255112171173096, 0.3385853171348572, 0.33657392859458923, 0.33690914511680603, 0.3439490497112274, 0.3479718267917633, 0.3402614891529083, 0.3452899754047394, 0.36071068048477173, 0.36339256167411804, 0.3449547290802002, 0.3617163896560669, 0.3540060222148895, 0.36037546396255493, 0.37043243646621704, 0.364063024520874, 0.37277907133102417, 0.3623868525028229, 0.36004021763801575, 0.36640965938568115, 0.38048943877220154, 0.3778075873851776, 0.3744552433490753, 0.3650687336921692, 0.3650687336921692, 0.38283607363700867, 0.3928930461406708, 0.391887366771698, 0.3818303644657135, 0.38954073190689087, 0.40663760900497437, 0.39624539017677307, 0.3875293433666229, 0.3878645598888397, 0.38350653648376465, 0.4086489975452423, 0.39322829246520996, 0.41736507415771484, 0.4052966833114624, 0.391216903924942, 0.40998995304107666, 0.392557829618454, 0.4126718044281006, 0.4116660952568054, 0.39624539017677307, 0.4046262204647064, 0.40764331817626953, 0.4022795855998993, 0.41401273012161255, 0.4230640232563019, 0.4089842438697815, 0.4012738764286041, 0.4016091227531433, 0.40362051129341125, 0.41702982783317566, 0.424740195274353, 0.41736507415771484, 0.41334226727485657, 0.41434797644615173, 0.42373448610305786, 0.4227288067340851]","[0.49849146604537964, 0.5363727807998657, 0.5494468808174133, 0.5568220019340515, 0.5591686367988586, 0.5621857047080994, 0.5554810762405396, 0.5705665349960327, 0.5658732652664185, 0.5641971230506897, 0.567549467086792, 0.5658732652664185, 0.5772712230682373, 0.5782769322395325, 0.5735836625099182, 0.5766007304191589, 0.572577953338623, 0.5702313184738159, 0.5695608258247375, 0.5755950212478638, 0.5819644927978516, 0.5719074606895447, 0.5665437579154968, 0.5836406350135803, 0.5782769322395325, 0.5705665349960327, 0.5779416561126709, 0.5705665349960327, 0.5789473652839661, 0.573918879032135, 0.5645323395729065, 0.5735836625099182, 0.5833054184913635, 0.5742540955543518, 0.5826349258422852, 0.5742540955543518, 0.5722427368164062, 0.5789473652839661, 0.5879986882209778, 0.5796178579330444, 0.5849815607070923, 0.5745893120765686, 0.5762655138969421, 0.5833054184913635, 0.5762655138969421, 0.5655380487442017, 0.5792825818061829, 0.5648675560951233, 0.5796178579330444, 0.5812940001487732, 0.5766007304191589, 0.5799530744552612, 0.5839758515357971, 0.5792825818061829, 0.5836406350135803, 0.5796178579330444, 0.5826349258422852, 0.5796178579330444, 0.5843110680580139, 0.5769359469413757, 0.575259804725647, 0.5839758515357971, 0.5786121487617493, 0.5786121487617493, 0.5826349258422852, 0.5759302973747253, 0.58162921667099, 0.5826349258422852, 0.5786121487617493]",1.6195728778839111,0.7629683017730713,0.4165191650390625,0.6005899906158447
1705571710,vggish,42,96,128,0.0001,0.5,0.01,"[18.995996475219727, 15.173937797546387, 12.342588424682617, 10.211243629455566, 8.54813003540039, 7.2624359130859375, 6.255650520324707, 5.439601898193359, 4.791874408721924, 4.264888286590576, 3.8401622772216797, 3.487708330154419, 3.196796178817749, 2.961310386657715, 2.7611758708953857, 2.592099666595459, 2.4540109634399414, 2.346858263015747, 2.2484958171844482, 2.171051025390625, 2.0960357189178467, 2.0447816848754883, 1.9944349527359009, 1.957524299621582, 1.9195353984832764, 1.8919304609298706, 1.862200140953064, 1.8366031646728516, 1.8193193674087524, 1.79830002784729, 1.7894905805587769, 1.7799969911575317, 1.7638952732086182, 1.7562366724014282, 1.738997220993042, 1.7264940738677979, 1.7260386943817139, 1.72038733959198, 1.7092602252960205, 1.7107365131378174, 1.7068699598312378, 1.7002753019332886, 1.695875883102417, 1.6854568719863892, 1.6852879524230957, 1.676849603652954, 1.6673160791397095, 1.672985315322876, 1.675468921661377, 1.6611140966415405, 1.659446120262146, 1.6495212316513062, 1.6561667919158936, 1.6580277681350708, 1.643803358078003, 1.6418564319610596, 1.6413383483886719, 1.63975191116333, 1.6325979232788086, 1.631284475326538, 1.629292607307434, 1.6278350353240967, 1.6214942932128906, 1.621072769165039, 1.6149955987930298, 1.6223373413085938, 1.6089673042297363, 1.607297420501709, 1.6049485206604004, 1.611762523651123, 1.5972894430160522, 1.598781943321228, 1.5938074588775635, 1.5935096740722656, 1.5926542282104492, 1.5863349437713623, 1.5946791172027588, 1.5876063108444214, 1.578000783920288, 1.5794438123703003, 1.5774415731430054, 1.569298505783081, 1.5805619955062866, 1.5737102031707764, 1.5693496465682983, 1.56221604347229, 1.5744857788085938, 1.5736225843429565, 1.5614453554153442, 1.5596874952316284, 1.5604034662246704, 1.5571928024291992, 1.5528141260147095, 1.5575940608978271, 1.551013708114624, 1.5470839738845825]","[0.7377049326896667, 0.7597512602806091, 0.7760917544364929, 0.7730153799057007, 0.7706757187843323, 0.7838173508644104, 0.7871939539909363, 0.7925909757614136, 0.7911419868469238, 0.7930594086647034, 0.7967529892921448, 0.8058252334594727, 0.8029477000236511, 0.8060606122016907, 0.8003156781196594, 0.8038249015808105, 0.8112244606018066, 0.80475914478302, 0.8070244193077087, 0.8047086000442505, 0.8065130710601807, 0.8088068962097168, 0.8182336091995239, 0.811484694480896, 0.8132982850074768, 0.8097624182701111, 0.8052018880844116, 0.8177257776260376, 0.8135932683944702, 0.8078880310058594, 0.8109084367752075, 0.8087272644042969, 0.8078285455703735, 0.8136758208274841, 0.8075770735740662, 0.8135472536087036, 0.8127878308296204, 0.8151096701622009, 0.8157196044921875, 0.8147558569908142, 0.815798819065094, 0.8119909763336182, 0.820334255695343, 0.8172711730003357, 0.8094909191131592, 0.8131511807441711, 0.8166809678077698, 0.8138860464096069, 0.8148913979530334, 0.8129914402961731, 0.8156064748764038, 0.8131776452064514, 0.8078884482383728, 0.8119227290153503, 0.8140972256660461, 0.8130000233650208, 0.8189841508865356, 0.8129388093948364, 0.8187240958213806, 0.8091779351234436, 0.8163028955459595, 0.8144245147705078, 0.8128654956817627, 0.8144194483757019, 0.8185258507728577, 0.8137544989585876, 0.8177646398544312, 0.8174179792404175, 0.8154194355010986, 0.8186679482460022, 0.8106471300125122, 0.8158653974533081, 0.8166243433952332, 0.8139127492904663, 0.8192868828773499, 0.8150326013565063, 0.8157598972320557, 0.821843683719635, 0.8229976296424866, 0.8197812438011169, 0.8170366883277893, 0.8164116740226746, 0.8160317540168762, 0.8202194571495056, 0.8170940279960632, 0.8132896423339844, 0.8175696730613708, 0.8185951709747314, 0.821947455406189, 0.8202857971191406, 0.8189000487327576, 0.8177880644798279, 0.816749095916748, 0.8111264705657959, 0.8177106976509094, 0.8237736225128174]","[0.02262822724878788, 0.11263828724622726, 0.175745889544487, 0.21463291347026825, 0.24756956100463867, 0.26466643810272217, 0.2802547812461853, 0.29944685101509094, 0.30539724230766296, 0.31218570470809937, 0.3249245584011078, 0.3269359767436981, 0.33330538868904114, 0.3343949019908905, 0.33992624282836914, 0.3416862189769745, 0.34646329283714294, 0.34579282999038696, 0.34663090109825134, 0.34948039054870605, 0.3549279272556305, 0.36020785570144653, 0.3610459268093109, 0.36004021763801575, 0.36288970708847046, 0.36565539240837097, 0.3710190951824188, 0.3688400983810425, 0.3742038309574127, 0.3725276589393616, 0.37629902362823486, 0.37277907133102417, 0.3822494149208069, 0.37696948647499084, 0.38409319519996643, 0.3825008273124695, 0.384596049785614, 0.3861045837402344, 0.3861883878707886, 0.385936975479126, 0.3860207796096802, 0.3927254378795624, 0.3949044644832611, 0.39658063650131226, 0.39314448833465576, 0.3990110754966736, 0.3980053663253784, 0.39984914660453796, 0.39624539017677307, 0.3985920250415802, 0.4029500484466553, 0.4085651934146881, 0.398256778717041, 0.4052128791809082, 0.4084813892841339, 0.4088166356086731, 0.412168949842453, 0.40755951404571533, 0.41409653425216675, 0.41082802414894104, 0.41376131772994995, 0.41451558470726013, 0.4193764626979828, 0.4156050980091095, 0.41694602370262146, 0.41451558470726013, 0.4182031452655792, 0.42398592829704285, 0.4228126108646393, 0.42339926958084106, 0.4262487292289734, 0.4266677796840668, 0.43144485354423523, 0.4285115599632263, 0.42365068197250366, 0.4298524856567383, 0.4259973168373108, 0.4326181709766388, 0.4348810017108917, 0.4334562420845032, 0.4348810017108917, 0.4427589774131775, 0.43085819482803345, 0.4385685622692108, 0.44066375494003296, 0.43697619438171387, 0.43756285309791565, 0.43756285309791565, 0.4456922709941864, 0.4425913393497467, 0.4430103898048401, 0.4430941939353943, 0.4430103898048401, 0.4423399269580841, 0.4496312439441681, 0.4489607810974121]","[0.2403620481491089, 0.38937312364578247, 0.45491114258766174, 0.48055651783943176, 0.5098055601119995, 0.526483416557312, 0.5389708280563354, 0.5489439964294434, 0.5599228739738464, 0.5655380487442017, 0.5715722441673279, 0.5785283446311951, 0.5834730267524719, 0.5845625400543213, 0.5859034657478333, 0.593529999256134, 0.5958766341209412, 0.5952061414718628, 0.6019108295440674, 0.5987260937690735, 0.60216224193573, 0.6038384437561035, 0.6029165387153625, 0.6059336066246033, 0.6010727286338806, 0.6003184914588928, 0.6103754639625549, 0.6143982410430908, 0.6130573153495789, 0.6130573153495789, 0.614063024520874, 0.6131411194801331, 0.6139792203903198, 0.616744875907898, 0.6165772676467896, 0.6180019974708557, 0.6177505850791931, 0.6150687336921692, 0.6234495639801025, 0.6183372735977173, 0.6218571662902832, 0.6174991726875305, 0.615906834602356, 0.6262152194976807, 0.6180019974708557, 0.6245390772819519, 0.6271371245384216, 0.6211029291152954, 0.6170800924301147, 0.6252095103263855, 0.62730473279953, 0.6298189759254456, 0.6288132667541504, 0.6283104419708252, 0.6288970708847046, 0.627723753452301, 0.6314113140106201, 0.6310760974884033, 0.6297088265419006, 0.6292322874069214, 0.6335903406143188, 0.6302379965782166, 0.6350988745689392, 0.633255124092102, 0.6369426846504211, 0.6312437057495117, 0.6375293135643005, 0.634596049785614, 0.6356017589569092, 0.634596049785614, 0.6392055153846741, 0.6371940970420837, 0.6393731236457825, 0.64322829246521, 0.6406302452087402, 0.6420549750328064, 0.6387864351272583, 0.6383674144744873, 0.6417197585105896, 0.6457425355911255, 0.6403788328170776, 0.6443178057670593, 0.641887366771698, 0.6454911231994629, 0.6449044346809387, 0.6467482447624207, 0.6419711709022522, 0.6442340016365051, 0.6441501975059509, 0.6469996571540833, 0.6454073190689087, 0.6464968323707581, 0.6483405828475952, 0.6437311172485352, 0.6514415144920349, 0.6495139002799988]","[16.707307815551758, 13.46816349029541, 11.049673080444336, 9.205674171447754, 7.7682013511657715, 6.652368068695068, 5.7707085609436035, 5.062905788421631, 4.485081195831299, 4.040121078491211, 3.650753974914551, 3.3389832973480225, 3.0811307430267334, 2.8797004222869873, 2.698615550994873, 2.5520894527435303, 2.432659149169922, 2.3431100845336914, 2.2514638900756836, 2.190807580947876, 2.1257433891296387, 2.0799248218536377, 2.0384459495544434, 1.999281406402588, 1.9690347909927368, 1.9438467025756836, 1.9264469146728516, 1.896812915802002, 1.8811278343200684, 1.881620168685913, 1.8558003902435303, 1.8452047109603882, 1.8365533351898193, 1.821168065071106, 1.8140772581100464, 1.8189836740493774, 1.8058624267578125, 1.8068121671676636, 1.7907835245132446, 1.787912130355835, 1.7863253355026245, 1.7912805080413818, 1.783536672592163, 1.7836278676986694, 1.771547555923462, 1.7694640159606934, 1.7804652452468872, 1.775743007659912, 1.7625658512115479, 1.778806447982788, 1.7550386190414429, 1.761438012123108, 1.7578222751617432, 1.7679500579833984, 1.7621121406555176, 1.750441312789917, 1.7521624565124512, 1.7608140707015991, 1.7607749700546265, 1.7586400508880615, 1.7581288814544678, 1.7459183931350708, 1.7488940954208374, 1.7495653629302979, 1.745983600616455, 1.7395035028457642, 1.7322416305541992, 1.7439957857131958, 1.7406113147735596, 1.7555341720581055, 1.7461708784103394, 1.7507693767547607, 1.7340986728668213, 1.7389940023422241, 1.726747989654541, 1.732427954673767, 1.7268481254577637, 1.7268879413604736, 1.7465858459472656, 1.7369575500488281, 1.727768898010254, 1.7397960424423218, 1.7328636646270752, 1.7278006076812744, 1.7262837886810303, 1.7113664150238037, 1.727213978767395, 1.7305245399475098, 1.7359753847122192, 1.7277188301086426, 1.7266972064971924, 1.7182140350341797, 1.7220425605773926, 1.7380483150482178, 1.7253485918045044, 1.7324618101119995]","[0.8203592896461487, 0.7977044582366943, 0.7914798259735107, 0.7828185558319092, 0.7970204949378967, 0.7835497856140137, 0.7840260863304138, 0.786345362663269, 0.7959839105606079, 0.7909464836120605, 0.7882447838783264, 0.8012924194335938, 0.7836576104164124, 0.7914353609085083, 0.8033707737922668, 0.8001561164855957, 0.8083197474479675, 0.7881355881690979, 0.777046799659729, 0.7782012224197388, 0.7856609225273132, 0.8017944693565369, 0.8099918365478516, 0.7879481315612793, 0.8009259104728699, 0.7948130965232849, 0.7865853905677795, 0.7828900218009949, 0.7865003943443298, 0.7811127305030823, 0.7913505434989929, 0.7855579853057861, 0.7962546944618225, 0.7907488942146301, 0.7887526750564575, 0.7656875848770142, 0.7883787751197815, 0.7903703451156616, 0.7976453304290771, 0.790798008441925, 0.7782397866249084, 0.7926199436187744, 0.7821782231330872, 0.7846153974533081, 0.796561598777771, 0.7976539731025696, 0.7796143293380737, 0.7714088559150696, 0.7791580557823181, 0.7697010636329651, 0.7857142686843872, 0.7721691727638245, 0.7757452726364136, 0.7766599655151367, 0.7778542041778564, 0.7791327834129333, 0.7791495323181152, 0.7777008414268494, 0.7762893438339233, 0.7707350254058838, 0.7610676884651184, 0.783390998840332, 0.7679521441459656, 0.7863128781318665, 0.779441773891449, 0.7824585437774658, 0.7745097875595093, 0.7709423899650574, 0.7673038840293884, 0.7815468311309814, 0.7737857699394226, 0.7520148754119873, 0.779904305934906, 0.780701756477356, 0.778566837310791, 0.7700192332267761, 0.7744548320770264, 0.7715572714805603, 0.7648546099662781, 0.763224184513092, 0.7752525210380554, 0.7681347131729126, 0.7757697701454163, 0.7764782309532166, 0.7725239396095276, 0.7749054431915283, 0.7691807746887207, 0.7719072103500366, 0.7647058963775635, 0.7761290073394775, 0.7682698369026184, 0.7631902098655701, 0.758094072341919, 0.7540983557701111, 0.768216073513031, 0.7622290849685669]","[0.09185384213924408, 0.18638953566551208, 0.2366744875907898, 0.27187395095825195, 0.2869594395160675, 0.303385853767395, 0.32249411940574646, 0.3281930983066559, 0.3322158753871918, 0.32215890288352966, 0.3281930983066559, 0.33255112171173096, 0.337579607963562, 0.3345625102519989, 0.33556821942329407, 0.34361380338668823, 0.3322158753871918, 0.34294334053993225, 0.35635265707969666, 0.34227287769317627, 0.35266509652137756, 0.32953402400016785, 0.3315454125404358, 0.34629568457603455, 0.3479718267917633, 0.34931278228759766, 0.34596043825149536, 0.3650687336921692, 0.35936975479125977, 0.3576935827732086, 0.34964799880981445, 0.3610459268093109, 0.35635265707969666, 0.3610459268093109, 0.36674487590789795, 0.3845122456550598, 0.3684210479259491, 0.3576935827732086, 0.36339256167411804, 0.3687562942504883, 0.37646663188934326, 0.36004021763801575, 0.3707676827907562, 0.37613141536712646, 0.37277907133102417, 0.36473348736763, 0.37948372960090637, 0.3744552433490753, 0.3784780502319336, 0.37981897592544556, 0.37981897592544556, 0.37948372960090637, 0.38384178280830383, 0.3881998062133789, 0.3791485130786896, 0.3855179250240326, 0.3808246850967407, 0.37646663188934326, 0.3885350227355957, 0.38317129015922546, 0.391887366771698, 0.37948372960090637, 0.38719409704208374, 0.3774723410606384, 0.38384178280830383, 0.37981897592544556, 0.39725109934806824, 0.3949044644832611, 0.39021119475364685, 0.3861883878707886, 0.38987597823143005, 0.40663760900497437, 0.3825008273124695, 0.3878645598888397, 0.40429097414016724, 0.4029500484466553, 0.41669461131095886, 0.4019443392753601, 0.4056318998336792, 0.40630239248275757, 0.4116660952568054, 0.39758631587028503, 0.3885350227355957, 0.40060341358184814, 0.4052966833114624, 0.4120013415813446, 0.39658063650131226, 0.4016091227531433, 0.40093865990638733, 0.40328529477119446, 0.4123365879058838, 0.41702982783317566, 0.4160241484642029, 0.4163593649864197, 0.40998995304107666, 0.4126718044281006]","[0.38652363419532776, 0.4699966609477997, 0.5092189311981201, 0.5226282477378845, 0.5464297533035278, 0.5467650294303894, 0.5648675560951233, 0.5655380487442017, 0.5705665349960327, 0.5745893120765686, 0.567549467086792, 0.5652028322219849, 0.5732483863830566, 0.5692256093025208, 0.5705665349960327, 0.5786121487617493, 0.58162921667099, 0.5655380487442017, 0.5792825818061829, 0.5742540955543518, 0.5769359469413757, 0.5786121487617493, 0.5863224864006042, 0.5782769322395325, 0.5755950212478638, 0.5759302973747253, 0.5702313184738159, 0.5769359469413757, 0.5799530744552612, 0.5755950212478638, 0.580288290977478, 0.5769359469413757, 0.5786121487617493, 0.58162921667099, 0.5873281955718994, 0.5759302973747253, 0.580288290977478, 0.5833054184913635, 0.5846463441848755, 0.5883339047431946, 0.5843110680580139, 0.58162921667099, 0.5873281955718994, 0.5782769322395325, 0.5812940001487732, 0.5856520533561707, 0.575259804725647, 0.5796178579330444, 0.5876634120941162, 0.5792825818061829, 0.5856520533561707, 0.5869929790496826, 0.5833054184913635, 0.5779416561126709, 0.5833054184913635, 0.5913509726524353, 0.5856520533561707, 0.5819644927978516, 0.5812940001487732, 0.5809587836265564, 0.5789473652839661, 0.5856520533561707, 0.5846463441848755, 0.5849815607070923, 0.5822997093200684, 0.5873281955718994, 0.5833054184913635, 0.5859872698783875, 0.5883339047431946, 0.5812940001487732, 0.5876634120941162, 0.5755950212478638, 0.5846463441848755, 0.5906805396080017, 0.5916862487792969, 0.5869929790496826, 0.5843110680580139, 0.5910157561302185, 0.5836406350135803, 0.5819644927978516, 0.5906805396080017, 0.5839758515357971, 0.5893396139144897, 0.5916862487792969, 0.586657702922821, 0.5957090258598328, 0.5900100469589233, 0.5849815607070923, 0.5879986882209778, 0.5826349258422852, 0.5819644927978516, 0.5863224864006042, 0.5853167772293091, 0.58162921667099, 0.5849815607070923, 0.5856520533561707]",1.7042980194091797,0.7751566767692566,0.4135693311691284,0.5992133617401123
